用户码,裂变类型,是否转化,P_TR,P_TN,P_CR,P_CN,增量分数
49194,无裂变页面,0,0.06601252,0.39878526,0.07651059,0.45869166,-0.0018644929
46326,助力砍价,0,0.15043522,0.38452923,0.059351053,0.4056845,0.30715817
7538,助力砍价,0,0.07357248,0.40778312,0.032708902,0.48593554,0.17955637
47325,无裂变页面,0,0.038356513,0.39211613,0.050373938,0.5191534,0.001309216
55553,无裂变页面,1,0.16698796,0.4553621,0.031999525,0.34565037,0.36717016
56692,助力砍价,0,0.11605387,0.41780365,0.061081897,0.40506062,0.17270082
23063,助力砍价,0,0.07393262,0.4443346,0.04233454,0.43939826,0.109547555
60580,助力砍价,0,0.046194553,0.35550377,0.032619078,0.5656826,0.120957434
55528,助力砍价,0,0.09858406,0.4216601,0.052627537,0.4271283,0.15959853
2902,助力砍价,0,0.16583408,0.32217133,0.07897996,0.4330146,0.37112162
1233,助力砍价,1,0.06038381,0.3803853,0.028323537,0.53090733,0.17269844
59449,无裂变页面,0,0.047563843,0.41560516,0.011652797,0.5251782,0.16197103
5509,无裂变页面,0,0.10224848,0.39278454,0.025583748,0.47938326,0.31176925
3949,助力砍价,0,0.016300539,0.62657404,0.007362091,0.3497633,0.0094816685
41721,无裂变页面,0,0.09209124,0.37657455,0.060192503,0.4711417,0.16642201
54595,助力砍价,0,0.08508562,0.46363857,0.045816652,0.40545917,0.107067704
54787,无裂变页面,0,0.16454528,0.41724268,0.040745694,0.37746635,0.37079704
35240,助力砍价,0,0.034520756,0.44865334,0.014488641,0.5023373,0.08682376
45581,助力砍价,0,0.12026799,0.52852255,0.03860971,0.31259975,0.15087801
30516,助力砍价,0,0.051269803,0.3063816,0.045933876,0.5964147,0.14368403
61563,无裂变页面,0,0.071243614,0.38057715,0.011409258,0.53677,0.27373618
53213,助力砍价,0,0.05545173,0.5034424,0.046215612,0.39489028,-0.011110604
59547,助力砍价,0,0.044087905,0.46117252,0.06673033,0.4280092,-0.09524387
33774,助力砍价,1,0.14482981,0.3781273,0.03448691,0.442556,0.4093016
11094,无裂变页面,0,0.113430426,0.45627138,0.09129543,0.3390027,-0.026125908
56425,助力砍价,0,0.048354946,0.4701735,0.019983044,0.4614885,0.10350013
592,助力砍价,0,0.03986813,0.4350087,0.037231326,0.48789182,0.02610904
48056,助力砍价,0,0.10355014,0.31992945,0.031391107,0.5451293,0.38014585
24704,无裂变页面,0,0.06746934,0.3592013,0.026517041,0.54681236,0.22375768
18992,无裂变页面,0,0.113647394,0.2981448,0.09329752,0.4949103,0.23473841
4630,助力砍价,0,0.309555,0.24535587,0.061040144,0.384049,0.8414099
42755,无裂变页面,1,0.13415234,0.17422055,0.061994363,0.6296328,0.6907946
43229,无裂变页面,0,0.032573123,0.428982,0.002767798,0.5356771,0.13086444
47873,助力砍价,0,0.108768046,0.4452162,0.053103156,0.39291263,0.15455335
48609,助力砍价,0,0.053632613,0.2713069,0.0634822,0.6115783,0.14202964
57712,无裂变页面,0,0.021434998,0.4358931,0.002733083,0.5399388,0.08366734
26410,助力砍价,1,0.21424955,0.29726946,0.05909766,0.42938328,0.59573424
15756,无裂变页面,1,0.05274358,0.38148054,0.05998529,0.5057906,0.030886471
23782,助力砍价,0,0.08018439,0.44531116,0.05592605,0.41857836,0.06945217
9720,助力砍价,0,0.036405474,0.32351273,0.039092038,0.60098976,0.0801515
2350,助力砍价,1,0.10533179,0.49933016,0.060456127,0.3348819,0.042553663
63828,助力砍价,0,0.10902421,0.3053333,0.16789356,0.41774896,-0.04713276
4688,无裂变页面,0,0.05883955,0.3459933,0.10640235,0.48876476,-0.06686884
44141,助力砍价,0,0.08765405,0.4557217,0.010740861,0.44588342,0.27558315
11402,无裂变页面,0,0.11478476,0.49565566,0.07129089,0.31826866,0.0100643635
35384,助力砍价,0,0.04619232,0.4008445,0.0107651735,0.54219794,0.16772366
37619,助力砍价,1,0.0965861,0.5129939,0.09349861,0.2969214,-0.16207033
7398,助力砍价,0,0.07059399,0.46272722,0.053087804,0.413591,0.03722018
32571,无裂变页面,0,0.05919066,0.37730595,0.02635274,0.5371507,0.17767602
44433,无裂变页面,0,0.0402293,0.57051814,0.021304172,0.3679484,0.022276103
35093,无裂变页面,0,0.04506358,0.3507905,0.017652918,0.586493,0.16923845
6743,助力砍价,0,0.07901047,0.41931325,0.051096037,0.45058018,0.11340386
62858,助力砍价,0,0.044009212,0.5457492,0.09219619,0.31804544,-0.30022782
26865,无裂变页面,0,0.095716655,0.4069844,0.05259274,0.44470617,0.1692959
8187,无裂变页面,0,0.08412879,0.4026551,0.06416884,0.44904733,0.095586
61798,无裂变页面,0,0.10643731,0.44799435,0.058991432,0.3865769,0.11915928
46782,无裂变页面,0,0.14062436,0.4741022,0.03572895,0.34954453,0.27204514
1530,助力砍价,1,0.08916582,0.36406332,0.06592307,0.48084778,0.15233296
14503,无裂变页面,0,0.1184571,0.5709266,0.027984083,0.2826322,0.16347659
53638,无裂变页面,0,0.061417706,0.45035663,0.032767206,0.45545843,0.105788946
41464,助力砍价,0,0.041638806,0.27562004,0.056597203,0.62614393,0.09669691
47340,助力砍价,0,0.09193787,0.3714242,0.034367498,0.50227046,0.268745
20192,无裂变页面,0,0.07823233,0.4201333,0.070175044,0.43145928,0.034169972
21567,无裂变页面,0,0.017317386,0.20829675,0.022662718,0.7517232,0.094982564
45866,无裂变页面,0,0.02978267,0.4650618,0.014462835,0.49069268,0.06311101
54896,无裂变页面,0,0.11037034,0.30042645,0.049043853,0.54015934,0.37087244
40743,无裂变页面,0,0.06899762,0.38841036,0.034165647,0.50842637,0.17575473
14774,无裂变页面,0,0.058883533,0.53181624,0.0705071,0.33879313,-0.14515638
50966,助力砍价,1,0.15844932,0.32098183,0.07219113,0.44837776,0.38363406
26287,助力砍价,0,0.05750348,0.25746244,0.009452232,0.6755819,0.33754462
43799,助力砍价,0,0.10779363,0.4085854,0.115939476,0.3676815,-0.06196612
56939,无裂变页面,0,0.13478309,0.37779224,0.06176535,0.4256593,0.27247006
53236,无裂变页面,0,0.03452917,0.45277345,0.009702654,0.5029947,0.10386604
1361,助力砍价,0,0.0299742,0.46337175,0.010947556,0.49570644,0.07829875
19570,助力砍价,1,0.0506598,0.40129116,0.022278119,0.5257709,0.14288294
12923,无裂变页面,0,0.06942013,0.5027829,0.035351604,0.39244542,0.077368855
14434,助力砍价,0,0.13801143,0.3590214,0.048920523,0.4540467,0.36081362
48653,助力砍价,1,0.10301694,0.33244145,0.18725878,0.37728283,-0.19025865
63003,助力砍价,0,0.08626226,0.44342512,0.13898669,0.33132598,-0.26532942
30565,无裂变页面,0,0.07753641,0.4407836,0.02363692,0.45804307,0.20103991
37040,无裂变页面,0,0.120814815,0.4566816,0.055010717,0.36749282,0.1580053
5417,无裂变页面,0,0.1293002,0.3778578,0.090534344,0.40230763,0.1425041
46826,无裂变页面,0,0.030261151,0.49243283,0.006812979,0.47049305,0.08724147
46893,助力砍价,0,0.05555197,0.44956136,0.040811148,0.4540755,0.055027127
17373,助力砍价,0,0.12429777,0.061991468,0.08032259,0.7333881,1.137037
16716,助力砍价,1,0.07593835,0.5732647,0.03516221,0.31563473,0.033472836
6245,助力砍价,0,0.06711538,0.44162133,0.05827884,0.43298447,0.026590109
52031,助力砍价,0,0.071181774,0.22233014,0.021351488,0.68513656,0.4245909
16086,无裂变页面,0,0.093206815,0.43452984,0.08745332,0.38481006,-0.017125964
10995,无裂变页面,0,0.16247341,0.36815244,0.018887222,0.45048696,0.5319058
16699,助力砍价,0,0.044450883,0.50293535,0.09277987,0.3598339,-0.24756235
3101,无裂变页面,0,0.13271703,0.52418625,0.016622763,0.32647392,0.30717027
38923,助力砍价,0,0.10805811,0.2996153,0.112260126,0.4800665,0.15107295
36867,助力砍价,0,0.09268865,0.46926796,0.080287196,0.3577562,-0.036693513
61588,无裂变页面,0,0.09648446,0.46495152,0.04308419,0.39547983,0.14722764
42167,助力砍价,0,0.05677117,0.45340326,0.05108711,0.4387384,0.013962865
25102,无裂变页面,0,0.11905233,0.4107554,0.06914589,0.40104643,0.15529966
37263,助力砍价,0,0.019388825,0.2186929,0.022928396,0.7389899,0.102689326
29413,助力砍价,0,0.02729011,0.6240689,0.12649475,0.2221462,-0.6418505
11942,助力砍价,1,0.04622485,0.43406147,0.022974493,0.49673915,0.10407668
26454,助力砍价,0,0.123714596,0.59536076,0.050214574,0.23071007,-0.013401449
41900,助力砍价,1,0.18755654,0.35089368,0.057871267,0.40367854,0.44588384
45348,无裂变页面,0,0.154314,0.33887863,0.069183834,0.43762356,0.3527575
719,无裂变页面,0,0.08412879,0.4026551,0.06416884,0.44904733,0.095586
24571,助力砍价,1,0.08769964,0.4805161,0.039765082,0.39201918,0.12449461
20744,无裂变页面,0,0.12899628,0.19436279,0.04911062,0.6275303,0.6526916
47193,无裂变页面,0,0.105877064,0.4252121,0.05299726,0.41591352,0.17267257
52123,无裂变页面,0,0.024290664,0.47228664,0.02065778,0.48276484,0.015762985
43373,无裂变页面,0,0.11729414,0.32810158,0.07293006,0.48167422,0.2636977
58948,助力砍价,0,0.09611465,0.35806563,0.033821736,0.511998,0.29931444
48118,无裂变页面,0,0.085558794,0.4795874,0.051420394,0.38343346,0.06628966
47183,无裂变页面,0,0.10447012,0.34557182,0.023316719,0.52664137,0.3794738
61136,助力砍价,0,0.05735968,0.4354613,0.028575946,0.478603,0.120095015
36773,助力砍价,0,0.05888147,0.46672994,0.041386925,0.4330017,0.049564064
6223,无裂变页面,0,0.08563784,0.35331097,0.06921026,0.4918409,0.14347869
40689,助力砍价,1,0.06437822,0.3870208,0.03490029,0.51370066,0.15800488
23229,无裂变页面,0,0.10670581,0.3609,0.07845372,0.45394045,0.16167176
60812,助力砍价,0,0.12297136,0.34109655,0.02075761,0.51517445,0.45250776
21594,无裂变页面,0,0.08186264,0.36615515,0.07667223,0.47530997,0.08763671
2278,无裂变页面,0,0.0790353,0.10697481,0.025432182,0.78855777,0.7873081
14411,无裂变页面,0,0.10311318,0.37072095,0.099365965,0.42679986,0.0575307
37474,助力砍价,0,0.06177015,0.49149594,0.04983234,0.39690152,0.00019645691
54617,无裂变页面,0,0.08465453,0.42828515,0.112038024,0.37502232,-0.12998205
9986,助力砍价,0,0.10824068,0.39692986,0.06103308,0.43379644,0.18184793
16356,助力砍价,0,0.073782615,0.46233153,0.045978084,0.41790774,0.07701945
2892,助力砍价,1,0.045106135,0.6314865,0.18453988,0.13886745,-1.0078895
4433,助力砍价,0,0.08601297,0.45015037,0.08529983,0.37853682,-0.04695505
42604,助力砍价,0,0.04816901,0.47830704,0.023466231,0.4500577,0.08387333
5013,助力砍价,0,0.06738226,0.5114736,0.09141997,0.32972416,-0.20133859
26639,无裂变页面,0,0.082128525,0.431165,0.02561597,0.46109053,0.21474355
3718,无裂变页面,1,0.046053752,0.35076568,0.026629863,0.5765507,0.14381617
62877,无裂变页面,0,0.03202247,0.5578021,0.009144119,0.40103132,0.06399661
8256,助力砍价,0,0.046632152,0.3356459,0.034588434,0.5831335,0.13198262
722,助力砍价,0,0.07264158,0.4219497,0.022916619,0.48249212,0.2030583
13676,助力砍价,0,0.034147732,0.4048977,0.012668303,0.54828626,0.110387504
62126,助力砍价,0,0.02461674,0.43999326,0.0028881219,0.5325018,0.095178425
7745,助力砍价,1,0.07504099,0.5070193,0.030084105,0.38785562,0.1138823
33070,无裂变页面,0,0.04115225,0.53017485,0.032986525,0.39568636,-0.009842277
54906,无裂变页面,0,0.023084018,0.476307,0.0196336,0.48097533,0.014009833
30814,助力砍价,1,0.118030496,0.22642575,0.24704784,0.4084959,-0.06840396
39231,助力砍价,1,0.07282526,0.5033449,0.10069339,0.32313642,-0.22236872
46541,助力砍价,0,0.047745906,0.38135278,0.01924196,0.55165935,0.15513134
16318,无裂变页面,0,0.20153816,0.34171495,0.07978561,0.3769613,0.3926032
6366,无裂变页面,1,0.21487483,0.2992362,0.02749871,0.45839024,0.72271895
6440,助力砍价,0,0.035399634,0.4516765,0.06454985,0.44837403,-0.106338024
49081,无裂变页面,0,0.11141936,0.4400306,0.04014091,0.4084091,0.22511524
41621,无裂变页面,0,0.07362831,0.5746289,0.004474506,0.34726828,0.20171571
45921,无裂变页面,0,0.10291244,0.4257305,0.057934698,0.41342238,0.14352494
24915,助力砍价,0,0.04723607,0.45751432,0.022703722,0.4725459,0.095479965
21769,无裂变页面,0,0.045240242,0.5915385,0.032206226,0.33101508,-0.035245836
51268,助力砍价,0,0.16788103,0.43730634,0.08288241,0.3119302,0.13494983
19532,无裂变页面,0,0.04379075,0.44042203,0.005594032,0.5101932,0.1591829
16037,无裂变页面,0,0.038685225,0.31616804,0.003790255,0.64135647,0.20628506
36444,无裂变页面,0,0.08514525,0.3136122,0.047457688,0.55378485,0.26918745
60579,助力砍价,0,0.24702248,0.31564295,0.10715098,0.33018357,0.38802555
25144,助力砍价,0,0.061265167,0.41638154,0.04991597,0.4724373,0.0654096
28080,无裂变页面,0,0.04755234,0.42783713,0.057711363,0.4668991,-0.019959688
31846,助力砍价,0,0.036676444,0.24309772,0.0470874,0.67313844,0.13142872
45561,无裂变页面,0,0.1535765,0.3611461,0.12069241,0.36458504,0.09931892
52627,无裂变页面,0,0.15215704,0.4827532,0.05083898,0.31425083,0.20080131
15128,无裂变页面,0,0.18611473,0.4479575,0.04454791,0.32137984,0.3435665
31353,助力砍价,0,0.07155366,0.37639207,0.037960578,0.5140937,0.1819498
17030,无裂变页面,0,0.12256392,0.37395942,0.009699072,0.49377754,0.45516008
50269,无裂变页面,0,0.07383325,0.25909168,0.019049456,0.64802563,0.38642955
4650,无裂变页面,0,0.06788108,0.45526934,0.033119526,0.44373006,0.12059915
15702,助力砍价,0,0.11835279,0.3504088,0.11756713,0.41367126,0.062344134
14880,无裂变页面,0,0.08919308,0.5749841,0.023359178,0.3124636,0.12946612
29069,助力砍价,1,0.053779032,0.5036839,0.049741067,0.39279595,-0.03185755
11060,助力砍价,0,0.18945312,0.38334575,0.059225865,0.36797523,0.38422573
13273,助力砍价,0,0.077272244,0.40949512,0.098971784,0.4142609,-0.06818855
45008,助力砍价,0,0.02973675,0.43249112,0.051146246,0.48662594,-0.061548233
36011,助力砍价,0,0.14249362,0.3839781,0.038212094,0.43531612,0.3799223
20041,无裂变页面,1,0.14973414,0.30932257,0.025712918,0.51523036,0.5572888
61719,助力砍价,0,0.17274463,0.26232013,0.091802865,0.47313234,0.46910682
58944,助力砍价,0,0.05526723,0.3845882,0.028583735,0.53156084,0.149239
33334,助力砍价,0,0.04145181,0.43630415,0.008197997,0.514046,0.14213175
45097,无裂变页面,0,0.1384749,0.44077617,0.05321881,0.36753008,0.22514516
33867,无裂变页面,0,0.13095884,0.47706604,0.0713081,0.320667,0.06692809
18470,助力砍价,1,0.09203752,0.45583853,0.109208114,0.34291577,-0.14710993
26451,助力砍价,0,0.054235466,0.43076092,0.053484485,0.4615192,0.015947819
17385,无裂变页面,0,0.08091664,0.3654549,0.068814196,0.4848143,0.11395943
13661,助力砍价,0,0.08601297,0.45015037,0.08529983,0.37853682,-0.04695505
3405,无裂变页面,1,0.042707242,0.49029002,0.0038451313,0.4631576,0.14378583
33841,助力砍价,0,0.08553277,0.43446925,0.009188107,0.47080988,0.29068685
276,无裂变页面,0,0.049716268,0.41353235,0.018321723,0.51842964,0.14637274
37057,无裂变页面,0,0.036120217,0.52570856,0.04854265,0.38962862,-0.09298843
15654,助力砍价,0,0.03333277,0.54042405,0.004207779,0.4220354,0.09644765
933,无裂变页面,1,0.08933402,0.4069955,0.04877949,0.45489097,0.1662826
41090,助力砍价,0,0.07412735,0.26750547,0.10966806,0.5486991,0.10080749
45522,助力砍价,1,0.13472533,0.43511608,0.109902844,0.3202558,-0.0381355
6166,助力砍价,0,0.049017686,0.4038532,0.009632646,0.53749645,0.18126374
34848,无裂变页面,0,0.028336415,0.46788636,0.035386704,0.46839055,-0.026277125
63187,无裂变页面,1,0.17045538,0.47154674,0.040105805,0.31789201,0.30695567
49388,助力砍价,0,0.07327109,0.45644063,0.05247494,0.41781336,0.05348444
39160,助力砍价,0,0.16744535,0.41105247,0.0310821,0.39042014,0.43141463
24894,无裂变页面,0,0.04851645,0.4255048,0.028556935,0.49742186,0.09611571
26417,助力砍价,0,0.03371893,0.33407965,0.023291567,0.6089099,0.109671295
27812,无裂变页面,0,0.09497244,0.24244252,0.036289472,0.62629557,0.45340243
39623,助力砍价,0,0.06714551,0.3802942,0.021502053,0.53105825,0.22230506
8511,助力砍价,1,0.1042283,0.52819103,0.11842406,0.24915665,-0.31472543
50962,助力砍价,1,0.04651403,0.4423065,0.028607486,0.48257196,0.07838392
41451,助力砍价,1,0.15208268,0.39160392,0.10427095,0.35204247,0.1024352
53080,助力砍价,0,0.11565401,0.46743837,0.07555806,0.3413495,0.03422278
18543,无裂变页面,0,0.10735517,0.42142308,0.040550712,0.430671,0.23394108
8585,无裂变页面,0,0.051220126,0.44336498,0.002450007,0.5029649,0.19742864
23529,无裂变页面,0,0.04785705,0.46545723,0.042366825,0.4443189,0.01235956
18019,助力砍价,0,0.12293743,0.32376647,0.079490215,0.47380593,0.26308694
3885,助力砍价,0,0.06686856,0.44994748,0.022059726,0.46112424,0.16746128
31207,无裂变页面,0,0.056171715,0.54167014,0.022800386,0.37935776,0.07452482
52581,助力砍价,0,0.10205811,0.30406448,0.068505645,0.5253718,0.27189124
12357,助力砍价,0,0.1736644,0.44086322,0.20829381,0.17717858,-0.5155233
5224,助力砍价,0,0.06469521,0.5284494,0.015586597,0.39126873,0.14152336
6034,无裂变页面,0,0.08180075,0.31379166,0.03848908,0.5659185,0.2861994
31170,助力砍价,0,0.078757025,0.46902668,0.03527725,0.41693908,0.13152856
38332,无裂变页面,1,0.11627559,0.3778961,0.067720175,0.43810815,0.20282829
4185,助力砍价,0,0.10378984,0.52944213,0.046266455,0.32050157,0.07551706
49076,无裂变页面,0,0.09910546,0.30984345,0.053110994,0.5379401,0.3049667
37805,无裂变页面,0,0.048374552,0.46797973,0.020069059,0.4635766,0.10437882
26381,助力砍价,0,0.052696902,0.34196284,0.020675914,0.58466434,0.19873822
60556,无裂变页面,0,0.027137933,0.5463717,0.0024615254,0.42402887,0.083094954
52383,无裂变页面,0,0.07082503,0.3923312,0.023883764,0.51295996,0.21685803
7291,无裂变页面,0,0.06770146,0.34514755,0.027300982,0.55985004,0.2349773
38490,无裂变页面,0,0.02093135,0.4792399,0.0027103678,0.49711835,0.07285154
43473,无裂变页面,0,0.120098606,0.36369362,0.066613294,0.4495944,0.23840123
54285,助力砍价,0,0.0592655,0.25789323,0.007383413,0.6754579,0.35210216
30409,无裂变页面,0,0.027802557,0.2615494,0.0066329506,0.7040151,0.17350394
18816,助力砍价,0,0.10465473,0.22124344,0.05712722,0.6169746,0.47276276
45224,助力砍价,0,0.2429377,0.41575524,0.08217248,0.2591346,0.25611925
28615,助力砍价,0,0.2063,0.35285857,0.046030253,0.39481112,0.5290654
23249,助力砍价,0,0.09330005,0.43141004,0.04335204,0.4319379,0.17320162
27318,助力砍价,0,0.059395567,0.48844054,0.11815368,0.3340102,-0.3057773
36262,助力砍价,0,0.0430826,0.45391983,0.030972544,0.47202504,0.050217927
12676,无裂变页面,0,0.046441786,0.7621608,0.037522342,0.15387516,-0.27721882
1697,助力砍价,0,0.058898374,0.50697124,0.031391114,0.40273926,0.06355339
30644,无裂变页面,0,0.08538925,0.38446897,0.09356231,0.4365795,0.010497272
30929,助力砍价,1,0.07649289,0.3909652,0.033173177,0.49936876,0.20268732
27799,助力砍价,0,0.07496606,0.52492034,0.063527904,0.3365857,-0.06761515
25894,助力砍价,0,0.12793396,0.30852756,0.108327515,0.45521092,0.20177776
24654,助力砍价,0,0.20087704,0.45401943,0.053224698,0.29187882,0.30500564
11917,助力砍价,0,0.09993118,0.27133468,0.036476966,0.5922572,0.42229378
48826,无裂变页面,0,0.10212075,0.37080026,0.027853273,0.49922574,0.3261832
46963,助力砍价,0,0.036792587,0.46268225,0.011418571,0.48910663,0.1016987
45534,无裂变页面,0,0.12223296,0.25307527,0.27934384,0.34534788,-0.24296771
52902,助力砍价,0,0.070955805,0.38622245,0.069631785,0.47318992,0.053852737
39759,助力砍价,0,0.030267213,0.4723688,0.0022349637,0.495129,0.11144668
38840,无裂变页面,0,0.0603376,0.45967218,0.022634538,0.45735568,0.1377508
54485,助力砍价,0,0.15570909,0.23505145,0.11665401,0.49258545,0.41400442
60747,助力砍价,0,0.057944167,0.39458746,0.052535214,0.49493316,0.06416845
4156,助力砍价,0,0.095063396,0.12512104,0.05158676,0.7282288,0.73118377
52671,无裂变页面,0,0.08071551,0.26433733,0.28472704,0.37022012,-0.40162137
49722,无裂变页面,0,0.04058618,0.49042168,0.03874525,0.43024692,-0.012362957
16683,助力砍价,0,0.12860717,0.42125806,0.036138415,0.4139963,0.30720997
13045,无裂变页面,0,0.061667938,0.39276975,0.06635004,0.47921228,0.028167903
58736,无裂变页面,0,0.06461016,0.22529468,0.13295227,0.5771429,0.07127029
12230,无裂变页面,0,0.0866046,0.14690608,0.083350204,0.6831391,0.5242758
61201,无裂变页面,0,0.07117225,0.39919102,0.030354695,0.4992821,0.18800205
37292,助力砍价,0,0.04509506,0.60430306,0.014759614,0.33584228,0.054686904
36312,无裂变页面,0,0.1127589,0.24730472,0.17990582,0.4600306,0.06406608
50403,无裂变页面,0,0.051834483,0.5782931,0.019540537,0.3503319,0.058859527
234,助力砍价,0,0.11537354,0.3296213,0.017736094,0.53726906,0.45462555
4905,无裂变页面,0,0.06221242,0.36471245,0.07056353,0.5025116,0.045181513
33938,助力砍价,1,0.21962313,0.18199046,0.097675525,0.5007109,0.76724064
31179,无裂变页面,0,0.18047225,0.33155864,0.08064114,0.40732798,0.3744098
51312,助力砍价,0,0.07778832,0.41545352,0.020024106,0.4867341,0.23638827
7666,助力砍价,0,0.05125509,0.52710354,0.005035416,0.41660595,0.1533584
4076,助力砍价,0,0.086016685,0.34554502,0.14857219,0.41986606,-0.124108315
5105,助力砍价,1,0.37523857,0.2788788,0.008914248,0.33696836,1.0957676
55971,无裂变页面,1,0.1454961,0.31241852,0.02870627,0.5133791,0.5295621
58429,无裂变页面,0,0.08217637,0.50693905,0.07139587,0.33948874,-0.068540454
16963,助力砍价,0,0.05346822,0.45158535,0.031384986,0.46356145,0.08491117
55059,无裂变页面,0,0.1274399,0.43333262,0.09604465,0.3431828,0.017181039
1818,助力砍价,0,0.12975161,0.5069145,0.061763912,0.30156997,0.06761277
14045,无裂变页面,0,0.15907085,0.3810214,0.105603844,0.35430387,0.12981132
52206,助力砍价,0,0.5584593,0.27381897,0.016327927,0.15139377,1.1472987
51659,助力砍价,0,0.045959342,0.39515027,0.011369735,0.54752064,0.16769391
9895,无裂变页面,0,0.029534034,0.37364465,0.00938907,0.58743227,0.11504245
63881,助力砍价,0,0.100690655,0.43316126,0.06016912,0.40597892,0.11906862
1370,助力砍价,0,0.038450066,0.464556,0.02949965,0.46749422,0.03416884
38890,助力砍价,0,0.24903348,0.55420333,0.018356461,0.1784067,0.4334906
20785,助力砍价,0,0.1282604,0.32087404,0.005664674,0.5452009,0.5505785
42430,助力砍价,0,0.13655534,0.39345005,0.025323974,0.44467062,0.40753508
11773,助力砍价,0,0.07328546,0.49063468,0.028729161,0.4073507,0.12815326
17572,助力砍价,0,0.20464842,0.26100132,0.22605035,0.30829987,0.032904446
5897,助力砍价,1,0.05867377,0.41495553,0.017181942,0.5091887,0.18247789
3556,助力砍价,0,0.017414745,0.2665621,0.013873583,0.7021496,0.08389729
27526,助力砍价,0,0.03946153,0.42685914,0.008507739,0.5251716,0.13736302
16783,无裂变页面,0,0.07052716,0.5214993,0.07337709,0.33459648,-0.12145823
16739,无裂变页面,0,0.18667442,0.14340872,0.21286434,0.4570526,0.49558043
44957,助力砍价,0,0.06905425,0.37732437,0.09926762,0.45435375,-0.049214244
38953,无裂变页面,0,0.15942384,0.27500182,0.07509392,0.49048042,0.46840298
2985,助力砍价,1,0.1092492,0.3042452,0.11825578,0.4682498,0.1251638
8708,助力砍价,0,0.056186244,0.4198702,0.031649124,0.4922944,0.115237474
37523,无裂变页面,1,0.09794234,0.5191906,0.060211312,0.32265577,0.002882421
55051,助力砍价,0,0.08707128,0.45820227,0.06010594,0.39462048,0.055006385
30337,无裂变页面,0,0.08295808,0.47906816,0.10096166,0.33701217,-0.16582894
62896,助力砍价,1,0.1103106,0.33212176,0.23977402,0.3177936,-0.3614163
6290,助力砍价,0,0.080070816,0.36423603,0.03977859,0.51591456,0.2172628
31373,助力砍价,0,0.06227121,0.3663012,0.037655354,0.5337722,0.1588043
21698,无裂变页面,0,0.0306998,0.4763461,0.0026604193,0.49029368,0.11029899
3257,助力砍价,0,0.17550984,0.33507556,0.048035283,0.44137937,0.49118784
30024,助力砍价,0,0.04979251,0.46641365,0.053510986,0.43028292,-0.028296888
23849,助力砍价,1,0.08455408,0.52466303,0.0390822,0.35170072,0.07756275
35164,助力砍价,0,0.044492997,0.39767742,0.030153554,0.52767605,0.09313792
46356,助力砍价,1,0.2345072,0.26477242,0.050537683,0.4501827,0.73752236
44053,助力砍价,0,0.196998,0.3167351,0.081469044,0.40479785,0.4318478
25455,助力砍价,0,0.08255269,0.5162762,0.065592095,0.33557904,-0.05128938
14918,无裂变页面,1,0.23195335,0.31194714,0.084610514,0.371489,0.4819079
45788,助力砍价,0,0.02870311,0.4159316,0.059058942,0.4963063,-0.08357626
10725,助力砍价,0,0.15801236,0.46334258,0.017803475,0.3608416,0.41456807
3794,助力砍价,1,0.08086102,0.26501548,0.09441676,0.55970675,0.17888987
24509,助力砍价,0,0.052252304,0.29472786,0.026292702,0.62672716,0.22065681
6238,无裂变页面,0,0.10604835,0.48379067,0.056747895,0.35341305,0.08287376
63263,助力砍价,0,0.10480867,0.39231512,0.12414045,0.37873575,-0.07206154
37017,无裂变页面,1,0.2571499,0.32223073,0.079185486,0.3414339,0.5111532
14394,无裂变页面,0,0.082175516,0.4400095,0.05676622,0.42104876,0.07712972
29351,助力砍价,0,0.062464483,0.49401197,0.08005809,0.36346546,-0.13650948
57379,助力砍价,0,0.08249725,0.4536725,0.013707662,0.45012262,0.2486217
16866,助力砍价,0,0.10032569,0.4464203,0.05195729,0.40129668,0.13772857
34086,无裂变页面,0,0.13682061,0.5181897,0.13343337,0.21155629,-0.3557837
37350,助力砍价,0,0.061702054,0.54899794,0.08015414,0.30914587,-0.20971608
61007,助力砍价,0,0.034587793,0.3382955,0.009283583,0.6178331,0.15590817
55847,无裂变页面,0,0.1090454,0.45812535,0.09324666,0.33958256,-0.046346426
17935,无裂变页面,0,0.034453668,0.39585897,0.020821847,0.5488655,0.08703393
46823,助力砍价,0,0.15356082,0.24863532,0.054723628,0.5430802,0.5805294
44405,助力砍价,0,0.052217484,0.3508925,0.02422387,0.5726661,0.17790622
12153,无裂变页面,0,0.07372734,0.41401628,0.062006917,0.4502495,0.060226798
21896,助力砍价,0,0.10700422,0.44477472,0.031646375,0.41657472,0.246643
56986,助力砍价,1,0.10385358,0.45131508,0.02317464,0.42165673,0.26993823
55682,无裂变页面,0,0.120948434,0.44194633,0.024126654,0.4129786,0.3193444
18063,助力砍价,0,0.024885433,0.51933724,0.015487942,0.44028938,0.02349037
37751,助力砍价,0,0.0467567,0.39088938,0.07655713,0.48579675,-0.058600187
9643,无裂变页面,0,0.16296785,0.33622715,0.030407142,0.47039786,0.5314895
11193,助力砍价,0,0.41313013,0.12748368,0.098109856,0.36127633,1.1012397
12740,助力砍价,0,0.09592439,0.65013623,0.026602317,0.22733708,0.04763204
10680,助力砍价,0,0.101417705,0.4319695,0.026730293,0.43988252,0.2657063
52621,无裂变页面,0,0.04625835,0.40916348,0.013245727,0.53133243,0.15449935
