用户码,裂变类型,是否转化,P_TR,P_TN,P_CR,P_CN,增量分数
48267,拼团狂买,0,0.004733942,0.5945661,0.0049987687,0.39570123,-0.009152055
24259,拼团狂买,0,0.06128469,0.4641519,0.05612825,0.4184352,-0.0032753348
7628,拼团狂买,0,0.063624986,0.46854514,0.043668274,0.42416158,0.05243075
41269,无裂变页面,0,0.11811234,0.4315815,0.05042882,0.39987734,0.20576292
9313,拼团狂买,0,0.12445751,0.3263397,0.16643555,0.38276726,-0.0539324
56605,拼团狂买,0,0.047047522,0.332629,0.010318257,0.6100052,0.21456206
25921,无裂变页面,0,0.100110054,0.45728117,0.10820462,0.33440414,-0.12973094
41923,拼团狂买,0,0.04771474,0.47241357,0.023825094,0.45604658,0.08417511
52522,拼团狂买,0,0.09991274,0.38238075,0.06335419,0.45435238,0.16957396
54888,无裂变页面,0,0.11374342,0.34375447,0.02057864,0.5219235,0.42137575
7145,无裂变页面,0,0.17675926,0.25275666,0.10737476,0.4631094,0.44662887
9522,拼团狂买,1,0.21087167,0.33528456,0.031299964,0.4225438,0.6342699
21676,无裂变页面,0,0.025906824,0.4448439,0.05899313,0.4702562,-0.11286521
56772,拼团狂买,0,0.064300075,0.349397,0.06781851,0.5184844,0.079512835
44862,无裂变页面,0,0.07018379,0.31865284,0.052664697,0.5584987,0.1886512
19094,无裂变页面,0,0.1523434,0.2805041,0.052718353,0.5144341,0.51800716
44016,无裂变页面,0,0.079606876,0.42421287,0.054689918,0.44149038,0.09556967
59325,无裂变页面,0,0.009552179,0.5728988,0.0018067427,0.4157423,0.02414596
35970,拼团狂买,0,0.055566087,0.42329514,0.013412516,0.5077263,0.18060201
12512,无裂变页面,0,0.077774316,0.4588711,0.038110953,0.42524362,0.12535352
24344,无裂变页面,0,0.042389728,0.53381974,0.030879177,0.3929114,0.0014045835
17108,无裂变页面,0,0.034986842,0.5808457,0.049754225,0.33441323,-0.1453991
29562,拼团狂买,1,0.109290935,0.35833946,0.21567391,0.3166957,-0.3428169
42539,拼团狂买,0,0.025019558,0.5456391,0.042813726,0.38652763,-0.11175233
52386,拼团狂买,0,0.07646715,0.39791676,0.050328225,0.47528788,0.13088328
26239,拼团狂买,0,0.1537829,0.3858194,0.04294185,0.4174558,0.38344368
56973,无裂变页面,1,0.10895547,0.36796924,0.069761805,0.45331344,0.1901713
3317,无裂变页面,0,0.06268614,0.30535057,0.03567368,0.5962896,0.22775364
24525,拼团狂买,0,0.040710267,0.55732644,0.08051508,0.3214482,-0.26446277
12812,无裂变页面,0,0.055199303,0.3965901,0.006410201,0.5418003,0.22097272
58835,无裂变页面,0,0.0468136,0.19565172,0.021373939,0.7361607,0.3297165
43336,拼团狂买,0,0.07120361,0.3889672,0.05376744,0.48606172,0.11026442
42488,无裂变页面,0,0.11910814,0.30450475,0.11917198,0.4572151,0.1488306
12877,无裂变页面,0,0.081697926,0.43667683,0.03356368,0.44806153,0.17583114
39463,无裂变页面,0,0.030343315,0.5852263,0.0380902,0.3463402,-0.09957826
49704,拼团狂买,0,0.055800203,0.40573394,0.09163438,0.4468315,-0.09855038
20740,无裂变页面,0,0.04433008,0.4009599,0.2994903,0.25521973,-0.88070184
36909,无裂变页面,0,0.054455735,0.36477566,0.04040856,0.54036003,0.12063295
15193,无裂变页面,1,0.021697069,0.27436703,0.027905911,0.67603,0.06728476
8316,拼团狂买,1,0.016575996,0.37562206,0.02377544,0.5840265,0.006294489
643,拼团狂买,0,0.019790852,0.32610664,0.352974,0.30112854,-0.96483004
29065,无裂变页面,0,0.03862582,0.4176588,0.0127361175,0.5309793,0.122457325
40385,无裂变页面,0,0.025665069,0.4468336,0.03330843,0.49419284,-0.017652094
8088,拼团狂买,0,0.022348735,0.5732828,0.018304372,0.38606414,-0.01549089
58137,无裂变页面,0,0.042874843,0.36500028,0.03518063,0.55694425,0.0914067
61450,拼团狂买,0,0.14177282,0.42779943,0.11624561,0.31418216,-0.042317837
23309,无裂变页面,1,0.057949726,0.54879004,0.072002955,0.3212573,-0.1751647
30816,无裂变页面,0,0.0618341,0.37028772,0.024460565,0.5434176,0.20004106
63372,无裂变页面,0,0.03934733,0.576311,0.044370692,0.33997092,-0.10306984
34413,拼团狂买,1,0.027363379,0.38886327,0.0092208,0.57455254,0.099892855
44674,无裂变页面,0,0.02237156,0.2067666,0.0079225125,0.76293933,0.174712
63649,无裂变页面,0,0.070749514,0.5767267,0.048609518,0.30391434,-0.057240725
23260,无裂变页面,0,0.051832076,0.43395385,0.042905707,0.47130835,0.046516
39421,拼团狂买,0,0.07286183,0.3835593,0.05577182,0.4878071,0.1140722
29915,无裂变页面,0,0.099989586,0.32589746,0.098134376,0.4759786,0.12769485
4573,无裂变页面,0,0.08135796,0.471741,0.010891334,0.43600973,0.24544793
3903,拼团狂买,0,0.027737472,0.5329984,0.022926454,0.41633776,-0.0054531693
16535,拼团狂买,0,0.046669442,0.4842775,0.0023002443,0.46675283,0.16598898
11932,拼团狂买,0,0.075719416,0.3984679,0.034050617,0.4917621,0.18984884
58331,拼团狂买,0,0.1333347,0.39621136,0.07627698,0.39417702,0.17931136
8981,无裂变页面,0,0.06127852,0.4260724,0.044121373,0.4685277,0.07934511
29568,无裂变页面,0,0.3012262,0.32928416,0.042691536,0.32679814,0.72441584
23837,拼团狂买,0,0.050937887,0.41826206,0.030088944,0.5007111,0.10375458
48729,无裂变页面,1,0.014615282,0.6747205,0.01171939,0.29894477,-0.033043265
43558,拼团狂买,0,0.06559939,0.36224607,0.0092729945,0.5628815,0.2742356
39414,无裂变页面,0,0.09941491,0.40900123,0.052790835,0.43879297,0.17629832
12153,无裂变页面,0,0.08643687,0.35521066,0.068372965,0.4899795,0.14651948
43932,拼团狂买,0,0.078952126,0.34745103,0.022552712,0.5510441,0.29168063
54918,无裂变页面,1,0.04004835,0.31384268,0.06538136,0.58072764,0.023946702
56421,无裂变页面,0,0.06323428,0.30766276,0.091508664,0.5375943,0.05006224
62647,无裂变页面,0,0.045850027,0.506573,0.10497152,0.34260544,-0.30306965
25936,无裂变页面,0,0.026331745,0.6174992,0.011682144,0.34448695,0.016198099
38728,拼团狂买,0,0.039101288,0.41862983,0.034527387,0.5077415,0.043504238
37188,拼团狂买,0,0.06269103,0.36528417,0.07706521,0.4949596,0.023518622
29594,拼团狂买,0,0.100278504,0.4252962,0.03721764,0.43720767,0.22469991
55937,无裂变页面,0,0.06781012,0.5494699,0.037604008,0.345116,0.023196936
32741,拼团狂买,1,0.022639722,0.44519037,0.101751804,0.43041816,-0.2856173
52973,拼团狂买,0,0.03249981,0.4480152,0.08008659,0.43939838,-0.17306
12245,拼团狂买,0,0.0347379,0.40612787,0.023746172,0.53538805,0.072650254
17979,拼团狂买,0,0.09937727,0.33257556,0.37928948,0.18875769,-0.87528527
6549,拼团狂买,0,0.18081388,0.36276302,0.07367156,0.38275152,0.342453
63484,拼团狂买,0,0.077274874,0.42612892,0.045947418,0.4506488,0.1219601
3646,无裂变页面,0,0.019170009,0.2674603,0.009518507,0.7038512,0.107075274
45470,无裂变页面,0,0.012455955,0.4630785,0.03317365,0.49129185,-0.07411748
5594,无裂变页面,0,0.022776058,0.6045623,0.008689811,0.36397186,0.025975227
63047,无裂变页面,0,0.034565657,0.45849857,0.009408514,0.49752718,0.10308838
34265,无裂变页面,1,0.063231386,0.4690961,0.067016594,0.40065596,-0.049030542
14871,拼团狂买,0,0.05804258,0.40643698,0.011287059,0.5242334,0.20777172
39048,拼团狂买,0,0.04065422,0.65401894,0.015025238,0.2903016,0.018625021
41789,拼团狂买,1,0.11076274,0.41489133,0.10405121,0.3702947,-0.017286181
47515,无裂变页面,0,0.026049217,0.5732331,0.02269024,0.37802738,-0.026313365
44044,无裂变页面,0,0.114836015,0.3638703,0.08148469,0.43980893,0.16715145
34688,无裂变页面,0,0.047166284,0.70302963,0.028194917,0.22160915,-0.099992335
44766,拼团狂买,1,0.08655828,0.35202816,0.06107438,0.50033915,0.17714125
27175,无裂变页面,0,0.028823724,0.487197,0.0336025,0.45037678,-0.027143896
47111,拼团狂买,0,0.022811137,0.42089057,0.01427548,0.5420228,0.05149883
1409,拼团狂买,0,0.10305015,0.6074782,0.029856429,0.2596152,0.0837841
35967,无裂变页面,0,0.041264206,0.4408346,0.07114479,0.44675642,-0.10355699
45256,无裂变页面,0,0.07298764,0.49325824,0.09106717,0.34268695,-0.16210741
60874,无裂变页面,0,0.039046846,0.39998147,0.030944739,0.530027,0.067552984
27008,拼团狂买,0,0.046245757,0.5673649,0.025066014,0.3613234,0.020988405
53082,无裂变页面,0,0.058187418,0.5476989,0.07276823,0.32134545,-0.17720169
11272,拼团狂买,0,0.056293186,0.40843123,0.033961635,0.501314,0.11537081
6276,拼团狂买,0,0.15380405,0.45924592,0.11849488,0.2684552,-0.110688835
35137,拼团狂买,0,0.03522996,0.33947358,0.015427995,0.60986847,0.13869554
35382,拼团狂买,0,0.044587966,0.3736508,0.12901025,0.45275098,-0.2302984
57755,无裂变页面,0,0.050911676,0.42833927,0.05495275,0.46579632,0.0014107823
18246,拼团狂买,0,0.021346448,0.27549732,0.01286735,0.6902889,0.10722399
25969,拼团狂买,0,0.07499435,0.4186346,0.057207342,0.44916368,0.0778988
63436,无裂变页面,0,0.10168494,0.43483996,0.15980008,0.30367497,-0.31052342
50501,无裂变页面,0,0.11562486,0.44156617,0.056871198,0.3859378,0.15816206
50855,无裂变页面,0,0.038915217,0.3557637,0.01668039,0.5886407,0.14208692
1524,拼团狂买,0,0.02693576,0.5520891,0.024340943,0.39663425,-0.022602499
30190,无裂变页面,0,0.042302072,0.49367258,0.06140627,0.40261906,-0.10681671
20260,拼团狂买,0,0.07639082,0.35588998,0.070008144,0.49771103,0.10680199
28420,拼团狂买,1,0.10311903,0.413792,0.03316395,0.44992498,0.26168215
57903,拼团狂买,0,0.027161373,0.5521684,0.02614152,0.39452866,-0.030516863
12126,拼团狂买,1,0.06276493,0.26402104,0.06649772,0.60671633,0.18658179
14415,无裂变页面,0,0.10311135,0.43689907,0.090155974,0.36983362,-0.010104954
7137,拼团狂买,0,0.09113335,0.33907795,0.1310605,0.4387282,-0.03636396
40322,拼团狂买,0,0.06153049,0.43796715,0.05458291,0.44591948,0.028257012
53200,拼团狂买,0,0.03271411,0.42812723,0.027772684,0.511386,0.038953245
48115,拼团狂买,0,0.011613006,0.4654827,0.017832065,0.50507224,-0.019521832
52079,拼团狂买,0,0.015284467,0.5433591,0.0013272716,0.44002917,0.04870546
62719,拼团狂买,0,0.043321215,0.49534312,0.053006172,0.4083295,-0.06894755
30169,无裂变页面,0,0.034972847,0.31457728,0.042422753,0.60802716,0.06966072
13952,拼团狂买,1,0.058526717,0.35219464,0.013493629,0.57578504,0.23919755
49744,拼团狂买,0,0.041418258,0.40348887,0.044494078,0.5105988,0.025876105
325,无裂变页面,0,0.11854712,0.400104,0.090104885,0.39124405,0.08275139
46800,无裂变页面,0,0.31551236,0.23576023,0.05325361,0.3954738,0.90731514
38168,无裂变页面,0,0.13875969,0.32355976,0.118533395,0.4191472,0.15936986
7906,无裂变页面,0,0.08782304,0.42664576,0.05316821,0.43236303,0.12240201
32414,无裂变页面,1,0.06796558,0.3769701,0.06679443,0.48826987,0.064834595
36897,拼团狂买,1,0.0668995,0.29402876,0.036514558,0.6025572,0.25643426
33471,拼团狂买,0,0.053645466,0.4772031,0.03484249,0.43430898,0.05357808
24138,无裂变页面,0,0.05432602,0.61409295,0.028963579,0.30261743,-0.012149036
13866,无裂变页面,0,0.08343767,0.5179019,0.038770236,0.35989022,0.08300352
26241,拼团狂买,0,0.007712764,0.3389542,0.013098963,0.64023405,0.00439775
57724,拼团狂买,0,0.090357766,0.45251015,0.18217564,0.2749565,-0.46414673
29737,无裂变页面,0,0.0892764,0.45269972,0.08082796,0.37719595,-0.023494363
56079,无裂变页面,1,0.07734824,0.5027284,0.041475285,0.37844804,0.06914532
26534,无裂变页面,0,0.35805967,0.19714767,0.13592373,0.30886894,0.6786454
26896,拼团狂买,1,0.055033863,0.36656013,0.051687762,0.52671826,0.08235031
41303,无裂变页面,0,0.07656306,0.28326875,0.035130806,0.6050374,0.31579423
35576,拼团狂买,0,0.18629554,0.27571952,0.09527489,0.44271004,0.45225626
18893,无裂变页面,0,0.016103704,0.4994457,0.003186299,0.48126435,0.049317837
8202,无裂变页面,0,0.13616993,0.38255078,0.025366925,0.45591238,0.41960755
33839,无裂变页面,0,0.024859611,0.55893093,0.018392231,0.39781722,-0.0032134652
4017,拼团狂买,0,0.06026669,0.44545564,0.03519719,0.4590805,0.095920384
21223,无裂变页面,0,0.087806955,0.5120749,0.066635974,0.33348215,-0.040334046
12221,无裂变页面,0,0.048634,0.44358245,0.06711373,0.44066983,-0.06672764
15548,无裂变页面,0,0.03869356,0.47393492,0.07052527,0.41684625,-0.13844925
44433,无裂变页面,0,0.053257976,0.54697895,0.05804816,0.3417149,-0.112956285
48865,无裂变页面,0,0.06667725,0.47308922,0.021850308,0.43838328,0.15210646
12347,无裂变页面,0,0.07875213,0.44947,0.045166485,0.42661142,0.10670453
58082,无裂变页面,0,0.0865904,0.5544136,0.01171766,0.34727836,0.20489109
45969,无裂变页面,0,0.043049052,0.51130533,0.04006232,0.40558326,-0.024482131
7315,拼团狂买,0,0.024748951,0.50853264,0.031988014,0.43473038,-0.044258773
53863,拼团狂买,0,0.03707126,0.45069665,0.021006446,0.4912257,0.069984496
47609,拼团狂买,0,0.20818986,0.25315487,0.1253943,0.413261,0.43695223
9227,无裂变页面,0,0.060267024,0.37596017,0.053417053,0.5103558,0.08681178
5679,无裂变页面,0,0.050802976,0.3230458,0.12010933,0.50604194,-0.11185956
61724,无裂变页面,0,0.09198702,0.40455085,0.096820764,0.4066414,-0.014106214
31686,拼团狂买,0,0.032812774,0.22512192,0.036896385,0.70516896,0.15498453
16764,拼团狂买,0,0.14802077,0.34911084,0.06653513,0.4363333,0.33087695
1517,无裂变页面,0,0.108848006,0.2986426,0.17081816,0.42169118,-0.04235661
308,拼团狂买,0,0.2319994,0.3476588,0.04198474,0.37835705,0.6007049
49952,无裂变页面,1,0.08084933,0.4393144,0.030814111,0.44902217,0.18242514
33698,拼团狂买,0,0.10157268,0.39386845,0.059088346,0.44547057,0.17581147
3377,拼团狂买,0,0.020531941,0.48858643,0.011792717,0.4790889,0.03260976
46625,无裂变页面,0,0.07498312,0.5409705,0.05138529,0.3326611,-0.024129331
25369,拼团狂买,0,0.12139923,0.392956,0.058462568,0.42718217,0.2312817
39330,无裂变页面,0,0.072079115,0.45944086,0.033881575,0.43459848,0.12657416
51267,拼团狂买,0,0.0140531855,0.35625425,0.01539649,0.6142961,0.02699858
10565,无裂变页面,0,0.081503406,0.3679126,0.04531659,0.50526744,0.19809526
37701,拼团狂买,0,0.11121807,0.37287202,0.05510454,0.46080533,0.24587256
32648,拼团狂买,1,0.05941163,0.55824506,0.09164714,0.2906962,-0.28701955
23025,拼团狂买,0,0.12460203,0.40186474,0.018548861,0.45498434,0.39500952
30111,拼团狂买,0,0.052661132,0.50077313,0.04212536,0.40444037,0.0016429424
53617,无裂变页面,1,0.017324924,0.31198597,0.029486164,0.6412029,0.017291248
42589,拼团狂买,0,0.045135826,0.4101167,0.026889158,0.5178583,0.09956765
22573,拼团狂买,0,0.0759702,0.26653913,0.06397115,0.5935195,0.24901772
29551,拼团狂买,0,0.12817062,0.2618413,0.072209634,0.5377784,0.42050758
53395,无裂变页面,0,0.12973827,0.32276952,0.12449752,0.42299464,0.11862704
55998,无裂变页面,0,0.14562382,0.4297157,0.085760355,0.33890018,0.10231796
15569,无裂变页面,1,0.0601782,0.40801352,0.03699679,0.49481148,0.11793065
18254,拼团狂买,1,0.068737455,0.46505323,0.08323813,0.38297114,-0.099540174
9848,拼团狂买,0,0.054871053,0.5131082,0.018184846,0.4138359,0.10902995
29267,无裂变页面,0,0.078912884,0.41121414,0.00787351,0.5019995,0.29112566
61250,拼团狂买,0,0.0652056,0.42878404,0.014320647,0.4916897,0.20739365
17993,拼团狂买,0,0.014551248,0.4712514,0.013903177,0.50029415,0.005828798
63916,拼团狂买,1,0.08061085,0.4366089,0.028831802,0.4539484,0.1922676
28126,拼团狂买,0,0.03475066,0.42283747,0.00855208,0.53385985,0.120352745
62903,无裂变页面,0,0.096164525,0.3415653,0.047577307,0.51469284,0.27014548
41214,拼团狂买,0,0.13579771,0.36895618,0.041579757,0.45366633,0.37015942
42021,拼团狂买,0,0.027482504,0.47286645,0.008795343,0.49085575,0.07464737
2037,拼团狂买,0,0.048995182,0.4895978,0.046368323,0.41503868,-0.01904893
63745,无裂变页面,0,0.021827312,0.62242585,0.0023876054,0.35335922,0.054337025
47672,无裂变页面,0,0.08261694,0.26684666,0.0753142,0.57522225,0.2412765
2969,无裂变页面,0,0.17670971,0.34466803,0.047796156,0.4308261,0.47813278
25684,无裂变页面,0,0.04894037,0.514077,0.027109621,0.409873,0.049773872
34945,拼团狂买,0,0.07161089,0.5848527,0.048653416,0.29488298,-0.065078795
42572,拼团狂买,0,0.12456551,0.48022348,0.016496532,0.3787145,0.3284483
27509,无裂变页面,0,0.04982861,0.4339859,0.08540624,0.43077928,-0.12493062
61010,拼团狂买,0,0.07828933,0.5546786,0.023970775,0.3430613,0.116752625
59267,无裂变页面,0,0.06297405,0.4410367,0.012059131,0.4839301,0.2012651
31022,无裂变页面,0,0.08645159,0.333333,0.11095469,0.46926072,0.029425204
6578,拼团狂买,0,0.14862797,0.48862827,0.07667783,0.28606594,0.043696404
60909,拼团狂买,0,0.07782931,0.44648978,0.09780986,0.37787107,-0.11436373
56434,无裂变页面,0,0.048892997,0.5593987,0.035616938,0.35609135,-0.021099329
11519,无裂变页面,0,0.010717453,0.5333899,0.017607449,0.4382852,-0.037849247
31893,无裂变页面,0,0.057611417,0.46616077,0.018479984,0.45774782,0.14237672
16511,无裂变页面,0,0.068226255,0.5026906,0.043775782,0.3853074,0.034962654
7192,无裂变页面,0,0.057054617,0.5479126,0.0043982435,0.3906345,0.16635275
31218,拼团狂买,0,0.14057067,0.37282276,0.10448399,0.38212255,0.11817449
30779,无裂变页面,0,0.03815399,0.44843608,0.027363865,0.48604602,0.050225437
46641,拼团狂买,1,0.039327417,0.32310724,0.04811431,0.589451,0.06608659
7640,拼团狂买,0,0.067375675,0.4205198,0.09700289,0.4151016,-0.10265124
49237,拼团狂买,0,0.03999653,0.4378056,0.058773644,0.46342418,-0.057682276
46677,无裂变页面,0,0.1947405,0.4281209,0.048536945,0.3286017,0.36791342
31495,拼团狂买,1,0.15259875,0.3252991,0.036564782,0.48553732,0.49855733
15821,拼团狂买,0,0.08483561,0.4362357,0.08395557,0.3949731,-0.024977446
12692,拼团狂买,1,0.36831576,0.19038929,0.10082937,0.34046558,0.86149186
19806,拼团狂买,0,0.1566496,0.4233393,0.08346916,0.3365419,0.14271963
63872,无裂变页面,1,0.07241072,0.35029462,0.014130514,0.5631641,0.29365188
45920,无裂变页面,0,0.02833436,0.46849275,0.025427697,0.47774518,0.012991786
3636,拼团狂买,0,0.011743071,0.56531334,0.043409582,0.379534,-0.16457373
41941,拼团狂买,0,0.025170695,0.571616,0.022683537,0.38052976,-0.028159738
54199,拼团狂买,0,0.051762044,0.42089954,0.043890044,0.48344833,0.05256492
4755,拼团狂买,0,0.10284161,0.3721139,0.12152488,0.40351963,-0.029854834
19889,无裂变页面,0,0.06311807,0.3407624,0.024555312,0.5715642,0.2301743
19860,无裂变页面,0,0.04205946,0.5567878,0.042993918,0.35815883,-0.07388365
53170,拼团狂买,0,0.024650466,0.5692204,0.022588473,0.38354063,-0.028221607
17948,无裂变页面,0,0.10460964,0.38766798,0.102303915,0.4054185,0.022011101
44289,拼团狂买,1,0.036241207,0.32686996,0.11618564,0.52070314,-0.16523886
56592,拼团狂买,0,0.03327307,0.7332586,0.046506297,0.18696208,-0.31158012
50624,拼团狂买,0,0.029706746,0.42758787,0.010162793,0.5325426,0.0924716
14498,无裂变页面,0,0.12435773,0.38275442,0.019924214,0.4729637,0.4096077
43763,拼团狂买,0,0.13390897,0.28859854,0.097934924,0.4795575,0.29470435
24927,无裂变页面,0,0.06445742,0.42382383,0.011936651,0.49978206,0.21736443
60808,拼团狂买,0,0.070256285,0.33112934,0.05955349,0.5390609,0.15109766
13962,无裂变页面,0,0.09293547,0.37361372,0.11208748,0.42136335,-0.021840334
21855,无裂变页面,0,0.014149322,0.43574086,0.016348295,0.53376156,0.0034646392
40455,拼团狂买,0,0.1370844,0.36938265,0.047981538,0.44555143,0.34689486
46104,拼团狂买,0,0.09416731,0.49656996,0.0540593,0.35520345,0.054633915
19436,无裂变页面,0,0.09249008,0.40247917,0.092290156,0.41274053,0.0082371235
4938,拼团狂买,0,0.023365444,0.50012034,0.07588171,0.40063253,-0.229218
49635,无裂变页面,0,0.13795549,0.43067127,0.08505963,0.34631366,0.09085661
61359,无裂变页面,0,0.050808743,0.28761348,0.021371251,0.6402066,0.2356615
34246,拼团狂买,0,0.072862595,0.4183226,0.023559235,0.48525563,0.20407635
35189,拼团狂买,0,0.045996975,0.43174645,0.028880542,0.49337602,0.08196026
31941,无裂变页面,1,0.04402475,0.43036485,0.044111345,0.48149905,0.017757893
55116,拼团狂买,0,0.0072873197,0.83354837,0.002235066,0.15692928,-0.010751545
19364,无裂变页面,1,0.030788653,0.5058192,0.012284252,0.45110786,0.06173414
51281,拼团狂买,0,0.012091921,0.46985298,0.0015561873,0.5164989,0.04417205
63399,无裂变页面,0,0.050138965,0.3759656,0.113143064,0.46075243,-0.15896213
52821,无裂变页面,0,0.08689781,0.5085454,0.078534946,0.32602188,-0.096375644
25772,拼团狂买,0,0.023536364,0.19859347,0.039074294,0.7387959,0.11145061
11438,拼团狂买,1,0.110951245,0.3299354,0.043869406,0.51524395,0.34638464
17387,无裂变页面,0,0.15341131,0.40198734,0.0043878714,0.4402135,0.5326983
11697,拼团狂买,0,0.050679304,0.4926738,0.040739093,0.41590777,0.008115709
44990,无裂变页面,0,0.14526425,0.36936006,0.03764785,0.44772783,0.40941617
27159,拼团狂买,0,0.09689617,0.3563863,0.087755285,0.45896223,0.10650498
3913,拼团狂买,1,0.07634707,0.40719196,0.08375162,0.4327093,-0.008544326
10788,无裂变页面,0,0.046738535,0.39502126,0.027709233,0.530531,0.11232799
41566,拼团狂买,1,0.29244968,0.24882919,0.061876882,0.39684424,0.8108079
56351,拼团狂买,0,0.064400926,0.50685453,0.0051559396,0.4235886,0.20142013
63713,无裂变页面,0,0.041068356,0.45499343,0.06182703,0.44211116,-0.07979792
12233,拼团狂买,0,0.103134155,0.38642105,0.07136894,0.4390759,0.1417039
12371,拼团狂买,0,0.045904465,0.5211578,0.004996211,0.42794147,0.1388222
18079,拼团狂买,0,0.09160415,0.4278868,0.05406718,0.42644182,0.12762767
23632,拼团狂买,0,0.04385393,0.29949507,0.052182835,0.60446817,0.09651184
57919,拼团狂买,0,0.037414957,0.42909145,0.027556937,0.5059367,0.057097435
20011,无裂变页面,0,0.12258587,0.34337562,0.021786701,0.5122518,0.44457087
44605,无裂变页面,0,0.03557508,0.5112185,0.0009045625,0.45230186,0.1261307
23242,拼团狂买,0,0.05091508,0.34930864,0.09079462,0.50898165,-0.04832846
63988,无裂变页面,0,0.11296424,0.36204642,0.10419501,0.42079428,0.078686714
59913,无裂变页面,0,0.10273474,0.42690653,0.043985203,0.4263735,0.20091248
58754,无裂变页面,0,0.03948622,0.39559084,0.049535673,0.51538724,0.0061422586
36277,无裂变页面,0,0.04186421,0.49761692,0.00749741,0.45302147,0.12264109
21031,无裂变页面,0,0.17114632,0.37489122,0.015372192,0.43859032,0.559142
62603,无裂变页面,0,0.098499455,0.44220185,0.044932693,0.41436604,0.16868186
26472,无裂变页面,0,0.010938722,0.50523084,0.009834697,0.47399572,0.0017306805
49325,无裂变页面,0,0.055682782,0.38829187,0.002265074,0.5537603,0.24269015
40211,无裂变页面,0,0.030167915,0.50842863,0.043626487,0.417777,-0.07707924
44633,拼团狂买,0,0.10827188,0.32976723,0.053089883,0.508871,0.305403
24107,无裂变页面,0,0.06070283,0.43794575,0.026412856,0.4749386,0.13810271
41426,拼团狂买,0,0.10652506,0.5394145,0.052747216,0.30131322,0.031873822
11656,拼团狂买,0,0.091141954,0.4725494,0.012962882,0.42334577,0.2639547
39357,无裂变页面,0,0.06313853,0.42355564,0.02592086,0.48738497,0.15846294
34401,拼团狂买,1,0.043398906,0.60841984,0.058954764,0.28922653,-0.20548153
38706,无裂变页面,0,0.0662259,0.3532793,0.11499292,0.46550187,-0.08045596
15719,无裂变页面,0,0.09415604,0.35193986,0.104943834,0.44896027,0.043209374
11554,无裂变页面,0,0.03167746,0.45899332,0.041719045,0.4676102,-0.034700572
63595,无裂变页面,0,0.106468655,0.4062654,0.052370243,0.4348957,0.20034224
4313,无裂变页面,0,0.0195175,0.44725904,0.034223102,0.49900034,-0.044736326
45514,拼团狂买,0,0.06745974,0.48110425,0.04086298,0.410573,0.06491482
28387,无裂变页面,0,0.04509917,0.40051055,0.03181765,0.52257264,0.087631226
60164,拼团狂买,1,0.19104026,0.1531742,0.115023516,0.54076207,0.75921106
12058,无裂变页面,0,0.04402475,0.43036485,0.044111345,0.48149905,0.017757893
21219,拼团狂买,0,0.04440059,0.2619973,0.016790777,0.67681134,0.24140704
38070,无裂变页面,0,0.06769414,0.44633242,0.048554245,0.4374192,0.063565135
34464,拼团狂买,0,0.057761423,0.42573032,0.06552815,0.4509801,-0.014800608
19839,拼团狂买,0,0.024873676,0.4981212,0.03141672,0.4455884,-0.036604702
62598,拼团狂买,0,0.009841258,0.24885578,0.014125098,0.72717786,0.037974358
62694,拼团狂买,0,0.072803035,0.3707492,0.09373193,0.46271583,-0.008621216
53024,拼团狂买,0,0.034119733,0.2720389,0.028901365,0.66494,0.13958097
2735,无裂变页面,0,0.0671425,0.38428256,0.22531012,0.3232648,-0.52396876
6056,无裂变页面,0,0.05691909,0.39516476,0.15858804,0.38932815,-0.32706928
55951,无裂变页面,0,0.07531118,0.30447027,0.03493162,0.5852869,0.28395987
10305,拼团狂买,0,0.03153818,0.36289722,0.18116736,0.4243973,-0.43842632
25929,拼团狂买,0,0.01929199,0.55958074,0.04434477,0.3767825,-0.1439467
17899,无裂变页面,0,0.06128469,0.4641519,0.05612825,0.4184352,-0.0032753348
22341,无裂变页面,0,0.100699134,0.31462786,0.022524636,0.56214833,0.40786445
58958,拼团狂买,0,0.1324246,0.3870752,0.17656057,0.30393967,-0.22508734
56573,无裂变页面,0,0.048401874,0.3073733,0.048375145,0.5958497,0.121911526
23183,拼团狂买,0,0.004733942,0.5945661,0.0049987687,0.39570123,-0.009152055
14383,拼团狂买,0,0.040884018,0.45827758,0.04472322,0.45611522,-0.014782667
63455,拼团狂买,0,0.015123369,0.5118931,0.005017481,0.46796605,0.036176085
4427,拼团狂买,0,0.09256564,0.19726132,0.41018564,0.29998747,-0.51640594
35600,拼团狂买,0,0.0695403,0.47869706,0.004981285,0.4467814,0.2316342
50083,无裂变页面,0,0.015361402,0.39999342,0.025157992,0.55948716,-0.012094855
40744,拼团狂买,0,0.081697926,0.43667683,0.03356368,0.44806153,0.17583114
16881,拼团狂买,0,0.031020386,0.43602976,0.02911,0.50383985,0.0235942
43364,拼团狂买,0,0.04122592,0.5614741,0.12969764,0.26760232,-0.51609117
56393,无裂变页面,0,0.055357084,0.30480245,0.029110653,0.6107298,0.21640956
14616,拼团狂买,0,0.094934225,0.3841075,0.042240635,0.47871763,0.23418546
59749,无裂变页面,1,0.07065762,0.37014836,0.15407763,0.4051164,-0.23048663
563,无裂变页面,0,0.04278818,0.55285674,0.03689084,0.36746424,-0.03879732
37593,无裂变页面,0,0.066708095,0.42477033,0.043744557,0.46477702,0.09941286
